SourceSystem,EntityName,FieldName,LogicalType,TypeName,IsNullable
ProjectData,Affectations,AffectationCoût,decimal,Decimal.Type,VRAI
ProjectData,Affectations,AffectationCoûtRestant,decimal,Decimal.Type,FAUX
ProjectData,Affectations,AffectationDateDébut,date,DateTime.Type,VRAI
ProjectData,Affectations,AffectationDateDébutRéelle,date,DateTime.Type,VRAI
ProjectData,Affectations,AffectationDateFin,date,DateTime.Type,VRAI
ProjectData,Affectations,AffectationDateFinRéelle,date,DateTime.Type,VRAI
ProjectData,Affectations,AffectationDateModification,date,DateTime.Type,FAUX
ProjectData,Affectations,AffectationEstPubliée,bool,Logical.Type,FAUX
ProjectData,Affectations,AffectationEstSurutilisée,bool,Logical.Type,FAUX
ProjectData,Affectations,AffectationPourcentageTravailEffectué,int,Int16.Type,VRAI
ProjectData,Affectations,AffectationRessourcePlanTravail,decimal,Decimal.Type,FAUX
ProjectData,Affectations,AffectationTravail,decimal,Decimal.Type,VRAI
ProjectData,Affectations,AffectationTravailRestant,decimal,Decimal.Type,FAUX
ProjectData,Affectations,AffectationTravailRéel,decimal,Decimal.Type,VRAI
ProjectData,Affectations,AffectationType,int,Int32.Type,FAUX
ProjectData,Affectations,AffectationTypeRessource,int,Int16.Type,VRAI
ProjectData,Affectations,Afficherrapport_T,string,Text.Type,VRAI
ProjectData,Affectations,AssignmentAllUpdatesApplied,bool,Logical.Type,VRAI
ProjectData,Affectations,AssignmentUpdatesAppliedDate,date,DateTime.Type,VRAI
ProjectData,Affectations,CRTEAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,Catdepenses_R,string,Text.Type,VRAI
ProjectData,Affectations,CodelivrableGID_T,string,Text.Type,VRAI
ProjectData,Affectations,Commentaire_GPR_T,string,Text.Type,VRAI
ProjectData,Affectations,CompteurRévisionsCrééAffectation,int,Int32.Type,FAUX
ProjectData,Affectations,CompteurRévisionsModifiéAffectation,int,Int32.Type,FAUX
ProjectData,Affectations,Corpsemploi_R,string,Text.Type,VRAI
ProjectData,Affectations,CoûtBudgétaireAffectation,decimal,Decimal.Type,FAUX
ProjectData,Affectations,CoûtHeuresSupplémentairesAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,CoûtHeuresSupplémentairesRestantes,decimal,Decimal.Type,FAUX
ProjectData,Affectations,CoûtHeuresSupplémentairesRéellesAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,CoûtNormalAffectation,decimal,Decimal.Type,FAUX
ProjectData,Affectations,CoûtNormalRestantAffectation,decimal,Decimal.Type,FAUX
ProjectData,Affectations,CoûtNormalRéelAffectation,decimal,Decimal.Type,FAUX
ProjectData,Affectations,CoûtRéelAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,DateCréationAffectation,date,DateTime.Type,FAUX
ProjectData,Affectations,DateapprouvéeDGEI_T,date,DateTime.Type,VRAI
ProjectData,Affectations,DatedemandéeDGT_T,date,DateTime.Type,VRAI
ProjectData,Affectations,Dateoccupation_T,date,DateTime.Type,VRAI
ProjectData,Affectations,DernierPCatteinttache_T,decimal,Decimal.Type,VRAI
ProjectData,Affectations,DescriptionRéservationAffectation,string,Text.Type,VRAI
ProjectData,Affectations,DescriptionType,string,Text.Type,VRAI
ProjectData,Affectations,DonnéesChronologiques,other,Table.Type,FAUX
ProjectData,Affectations,DébutRéférenceFinRéférence,other,Table.Type,FAUX
ProjectData,Affectations,EDAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,EstPublic,bool,Logical.Type,FAUX
ProjectData,Affectations,HeuresSupplémentairesAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,HeuresSupplémentairesRestantesAffectation,decimal,Decimal.Type,FAUX
ProjectData,Affectations,HeuresSupplémentairesRéellesAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,IdAffectation,string,Text.Type,FAUX
ProjectData,Affectations,IdClasseFeuilleDeTemps,string,Text.Type,VRAI
ProjectData,Affectations,IdProjet,string,Text.Type,FAUX
ProjectData,Affectations,IdRessource,string,Text.Type,FAUX
ProjectData,Affectations,IdRéservationAffectation,int,Int32.Type,FAUX
ProjectData,Affectations,IdTâche,string,Text.Type,FAUX
ProjectData,Affectations,Indicateurtypetâche_T,string,Text.Type,VRAI
ProjectData,Affectations,Lots_T,bool,Logical.Type,VRAI
ProjectData,Affectations,NU_R,string,Text.Type,VRAI
ProjectData,Affectations,NodedossierAGI_T,string,Text.Type,VRAI
ProjectData,Affectations,Nodedossier_T,string,Text.Type,VRAI
ProjectData,Affectations,NomProjet,string,Text.Type,VRAI
ProjectData,Affectations,NomRessource,string,Text.Type,VRAI
ProjectData,Affectations,NomRéservationAffectation,string,Text.Type,VRAI
ProjectData,Affectations,NomType,string,Text.Type,VRAI
ProjectData,Affectations,NomTâche,string,Text.Type,VRAI
ProjectData,Affectations,Numerodelot_T,string,Text.Type,VRAI
ProjectData,Affectations,Prisedepossessionlégale_T,date,DateTime.Type,VRAI
ProjectData,Affectations,Projet,other,Record.Type,VRAI
ProjectData,Affectations,RBS_R,string,Text.Type,VRAI
ProjectData,Affectations,Ressource,other,Record.Type,VRAI
ProjectData,Affectations,RetardAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,Sante_T,string,Text.Type,VRAI
ProjectData,Affectations,Servicesderessources_R,string,Text.Type,VRAI
ProjectData,Affectations,Servicespublics_T,string,Text.Type,VRAI
ProjectData,Affectations,Statut_T,string,Text.Type,VRAI
ProjectData,Affectations,TravailBudgétaireAffectation,decimal,Decimal.Type,FAUX
ProjectData,Affectations,TravailMatériauAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,TravailMatériauBudgétaireAffectation,decimal,Decimal.Type,FAUX
ProjectData,Affectations,TravailNormalAffectation,decimal,Decimal.Type,FAUX
ProjectData,Affectations,TravailNormalRestantAffectation,decimal,Decimal.Type,FAUX
ProjectData,Affectations,TravailNormalRéelAffectation,decimal,Decimal.Type,FAUX
ProjectData,Affectations,TravailRéelMatériauAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,Typedecoût_R,string,Text.Type,VRAI
ProjectData,Affectations,Typeterrain_T,string,Text.Type,VRAI
ProjectData,Affectations,Tâche,other,Record.Type,VRAI
ProjectData,Affectations,TâcheEstActive,bool,Logical.Type,FAUX
ProjectData,Affectations,UA_R,string,Text.Type,VRAI
ProjectData,Affectations,UnitésPicAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,VAAAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,VAAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,VCAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,VPAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,VarianceCoûtAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,VarianceDébutAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,VarianceFinAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,VarianceTravailAffectation,decimal,Decimal.Type,VRAI
ProjectData,Affectations,WBSGPR_T,string,Text.Type,VRAI
ProjectData,Affectations,ÉcartPC0PC1_T,decimal,Decimal.Type,VRAI
ProjectData,Affectations,ÉcartPC0PC2_T,decimal,Decimal.Type,VRAI
ProjectData,Affectations,ÉcartPC0PC3_T,decimal,Decimal.Type,VRAI
ProjectData,Affectations,ÉcartPC0PC4_T,decimal,Decimal.Type,VRAI
ProjectData,Affectations,ÉcartPC0PC5_T,decimal,Decimal.Type,VRAI
ProjectData,Affectations,ÉcartPC0PC6_T,decimal,Decimal.Type,VRAI
ProjectData,Affectations,ÉcartPC0PC7_T,decimal,Decimal.Type,VRAI
ProjectData,Affectations,Étatdel’indicateur_T,bool,Logical.Type,VRAI
ProjectData,AnalysesPortefeuille,DateCréation,date,DateTime.Type,FAUX
ProjectData,AnalysesPortefeuille,DateDébutHorizonPlanification,date,DateTime.Type,VRAI
ProjectData,AnalysesPortefeuille,DateFinHorizonPlanification,date,DateTime.Type,VRAI
ProjectData,AnalysesPortefeuille,DateModification,date,DateTime.Type,FAUX
ProjectData,AnalysesPortefeuille,DescriptionAnalyse,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,DéfinitionDePriorités,other,Record.Type,VRAI
ProjectData,AnalysesPortefeuille,FiltrerRessourcesParRBS,bool,Logical.Type,VRAI
ProjectData,AnalysesPortefeuille,FiltrerRessourcesParService,bool,Logical.Type,VRAI
ProjectData,AnalysesPortefeuille,IdAnalyse,string,Text.Type,FAUX
ProjectData,AnalysesPortefeuille,IdChampPersonnaliséAutreDateDébutProjet,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,IdChampPersonnaliséAutreDateFinProjet,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,IdChampPersonnaliséContrainteImpérative,string,Text.Type,FAUX
ProjectData,AnalysesPortefeuille,IdChampPersonnaliséRôle,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,IdDéfinitionPriorités,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,IdRessourceCréation,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,IdRessourceModification,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,IdService,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,IdTableChoixAliasExcluDeForce,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,IdTableChoixAliasInclusDeForce,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,IdValeurFiltrerRessourcesParRBS,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,ModifiéParRessource,other,Record.Type,VRAI
ProjectData,AnalysesPortefeuille,NomAnalyse,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,NomChampPersonnaliséAutreDateDébutProjet,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,NomChampPersonnaliséAutreDateFinProjet,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,NomChampPersonnaliséContrainteImpérative,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,NomChampPersonnaliséRôle,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,NomDéfinitionPriorités,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,NomRessourceCréation,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,NomRessourceModification,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,NomService,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,NomTableChoixAliasExcluDeForce,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,NomTableChoixAliasInclusForce,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,ProjetsAnalyse,other,Table.Type,FAUX
ProjectData,AnalysesPortefeuille,RessourceCréation,other,Record.Type,VRAI
ProjectData,AnalysesPortefeuille,ScénariosContrainteCoût,other,Table.Type,FAUX
ProjectData,AnalysesPortefeuille,ScénariosContrainteRessource,other,Table.Type,FAUX
ProjectData,AnalysesPortefeuille,TexteValeurFiltrerRessourcesParRBS,string,Text.Type,VRAI
ProjectData,AnalysesPortefeuille,TypeAnalyse,int,Int32.Type,FAUX
ProjectData,AnalysesPortefeuille,TypeDéfinitionPriorités,int,Int32.Type,FAUX
ProjectData,AnalysesPortefeuille,TypeRéservation,other,Byte.Type,FAUX
ProjectData,AnalysesPortefeuille,UtiliserDatesProjetAlternativesPourPlansRessources,bool,Logical.Type,VRAI
ProjectData,AnalysesPortefeuille,ÉchelleTemps,other,Byte.Type,FAUX
ProjectData,AssociationsTâcheProblème,IDProjetApparenté,string,Text.Type,FAUX
ProjectData,AssociationsTâcheProblème,IdProblème,string,Text.Type,FAUX
ProjectData,AssociationsTâcheProblème,IdProjet,string,Text.Type,FAUX
ProjectData,AssociationsTâcheProblème,IdTâche,string,Text.Type,FAUX
ProjectData,AssociationsTâcheProblème,NomProjet,string,Text.Type,VRAI
ProjectData,AssociationsTâcheProblème,NomProjetApparenté,string,Text.Type,VRAI
ProjectData,AssociationsTâcheProblème,NomTâche,string,Text.Type,VRAI
ProjectData,AssociationsTâcheProblème,Problème,other,Record.Type,VRAI
ProjectData,AssociationsTâcheProblème,Projet,other,Record.Type,VRAI
ProjectData,AssociationsTâcheProblème,ProjetApparenté,other,Record.Type,VRAI
ProjectData,AssociationsTâcheProblème,Titre,string,Text.Type,VRAI
ProjectData,AssociationsTâcheProblème,TypeRelation,int,Int32.Type,FAUX
ProjectData,AssociationsTâcheProblème,Tâche,other,Record.Type,VRAI
ProjectData,AssociationsTâcheRisque,IDProjetApparenté,string,Text.Type,FAUX
ProjectData,AssociationsTâcheRisque,IdProjet,string,Text.Type,FAUX
ProjectData,AssociationsTâcheRisque,IdRisque,string,Text.Type,FAUX
ProjectData,AssociationsTâcheRisque,IdTâche,string,Text.Type,FAUX
ProjectData,AssociationsTâcheRisque,NomProjet,string,Text.Type,VRAI
ProjectData,AssociationsTâcheRisque,NomProjetApparenté,string,Text.Type,VRAI
ProjectData,AssociationsTâcheRisque,NomTâche,string,Text.Type,VRAI
ProjectData,AssociationsTâcheRisque,Projet,other,Record.Type,VRAI
ProjectData,AssociationsTâcheRisque,ProjetApparenté,other,Record.Type,VRAI
ProjectData,AssociationsTâcheRisque,Risque,other,Record.Type,VRAI
ProjectData,AssociationsTâcheRisque,Titre,string,Text.Type,VRAI
ProjectData,AssociationsTâcheRisque,TypeRelation,int,Int32.Type,FAUX
ProjectData,AssociationsTâcheRisque,Tâche,other,Record.Type,VRAI
ProjectData,AxesStratégiques,AxeStratégiqueEntrepriseEstActif,bool,Logical.Type,FAUX
ProjectData,AxesStratégiques,DateCréationAxeStratégiqueEntreprise,date,DateTime.Type,FAUX
ProjectData,AxesStratégiques,DateModificationAxeStratégiqueEntreprise,date,DateTime.Type,FAUX
ProjectData,AxesStratégiques,DescriptionAxeStratégiqueEntreprise,string,Text.Type,VRAI
ProjectData,AxesStratégiques,DescriptionImpactAucun,string,Text.Type,VRAI
ProjectData,AxesStratégiques,DescriptionImpactExtrême,string,Text.Type,VRAI
ProjectData,AxesStratégiques,DescriptionImpactFaible,string,Text.Type,VRAI
ProjectData,AxesStratégiques,DescriptionImpactFort,string,Text.Type,VRAI
ProjectData,AxesStratégiques,DescriptionImpactModéré,string,Text.Type,VRAI
ProjectData,AxesStratégiques,IdAxeStratégiqueEntreprise,string,Text.Type,FAUX
ProjectData,AxesStratégiques,IdRessourceCréation,string,Text.Type,VRAI
ProjectData,AxesStratégiques,IdRessourceModification,string,Text.Type,VRAI
ProjectData,AxesStratégiques,ModifiéParRessource,other,Record.Type,VRAI
ProjectData,AxesStratégiques,NomAxeStratégiqueEntreprise,string,Text.Type,VRAI
ProjectData,AxesStratégiques,NomRessourceCréation,string,Text.Type,VRAI
ProjectData,AxesStratégiques,NomRessourceModification,string,Text.Type,VRAI
ProjectData,AxesStratégiques,RessourceCréation,other,Record.Type,VRAI
ProjectData,AxesStratégiques,Services,other,Table.Type,FAUX
ProjectData,AxesStratégiquesDéfinitionPriorités,AxeStratégique,other,Record.Type,VRAI
ProjectData,AxesStratégiquesDéfinitionPriorités,DéfinitionDePriorités,other,Record.Type,VRAI
ProjectData,AxesStratégiquesDéfinitionPriorités,IdAxeStratégiqueEntreprise,string,Text.Type,FAUX
ProjectData,AxesStratégiquesDéfinitionPriorités,IdDéfinitionPriorités,string,Text.Type,FAUX
ProjectData,AxesStratégiquesDéfinitionPriorités,NomAxeStratégiqueEntreprise,string,Text.Type,VRAI
ProjectData,AxesStratégiquesDéfinitionPriorités,NomDéfinitionPriorités,string,Text.Type,VRAI
ProjectData,AxesStratégiquesDéfinitionPriorités,PrioritéAxeStratégiqueEntreprise,decimal,Double.Type,VRAI
ProjectData,ClassesFeuilleDeTemps,Description,string,Text.Type,VRAI
ProjectData,ClassesFeuilleDeTemps,IdClasseFeuilleDeTemps,string,Text.Type,FAUX
ProjectData,ClassesFeuilleDeTemps,IdService,string,Text.Type,FAUX
ProjectData,ClassesFeuilleDeTemps,LCID,int,Int32.Type,VRAI
ProjectData,ClassesFeuilleDeTemps,NomClasseFeuilleDeTemps,string,Text.Type,VRAI
ProjectData,ClassesFeuilleDeTemps,NomService,string,Text.Type,VRAI
ProjectData,ClassesFeuilleDeTemps,TypeClasseFeuilleDeTemps,other,Byte.Type,FAUX
ProjectData,CommentairesEngagements,DateCréationCommentaire,date,DateTime.Type,VRAI
ProjectData,CommentairesEngagements,Engagement,other,Record.Type,VRAI
ProjectData,CommentairesEngagements,IDAuteur,string,Text.Type,VRAI
ProjectData,CommentairesEngagements,IDCommentaire,string,Text.Type,FAUX
ProjectData,CommentairesEngagements,IDEngagement,string,Text.Type,FAUX
ProjectData,CommentairesEngagements,MessageCommentaire,string,Text.Type,VRAI
ProjectData,CommentairesEngagements,NomAuteur,string,Text.Type,VRAI
ProjectData,CommentairesEngagements,NomEngagement,string,Text.Type,VRAI
ProjectData,DéfinitionsDePriorités,AxesStratégiquesDéfinitionPriorités,other,Table.Type,FAUX
ProjectData,DéfinitionsDePriorités,DateCréationDéfinitionPriorités,date,DateTime.Type,FAUX
ProjectData,DéfinitionsDePriorités,DateModificationDéfinitionPriorités,date,DateTime.Type,FAUX
ProjectData,DéfinitionsDePriorités,DescriptionDéfinitionPriorités,string,Text.Type,VRAI
ProjectData,DéfinitionsDePriorités,DéfinitionPrioritésEstManuelle,bool,Logical.Type,FAUX
ProjectData,DéfinitionsDePriorités,IdDéfinitionPriorités,string,Text.Type,FAUX
ProjectData,DéfinitionsDePriorités,IdRessourceCréation,string,Text.Type,VRAI
ProjectData,DéfinitionsDePriorités,IdRessourceModification,string,Text.Type,VRAI
ProjectData,DéfinitionsDePriorités,IdService,string,Text.Type,VRAI
ProjectData,DéfinitionsDePriorités,ModifiéParRessource,other,Record.Type,VRAI
ProjectData,DéfinitionsDePriorités,NomDéfinitionPriorités,string,Text.Type,VRAI
ProjectData,DéfinitionsDePriorités,NomRessourceCréation,string,Text.Type,VRAI
ProjectData,DéfinitionsDePriorités,NomRessourceModification,string,Text.Type,VRAI
ProjectData,DéfinitionsDePriorités,NomService,string,Text.Type,VRAI
ProjectData,DéfinitionsDePriorités,RelationsAxeStratégiqueDéfinitionPriorités,other,Table.Type,FAUX
ProjectData,DéfinitionsDePriorités,RessourceCréation,other,Record.Type,VRAI
ProjectData,DéfinitionsDePriorités,TauxCohérence,decimal,Double.Type,VRAI
ProjectData,Engagements,Commentaire,other,Table.Type,FAUX
ProjectData,Engagements,DateCréationEngagement,date,DateTime.Type,VRAI
ProjectData,Engagements,DateDébutProposée,date,DateTime.Type,VRAI
ProjectData,Engagements,DateDébutValidée,date,DateTime.Type,VRAI
ProjectData,Engagements,DateFinProposée,date,DateTime.Type,VRAI
ProjectData,Engagements,DateFinValidée,date,DateTime.Type,VRAI
ProjectData,Engagements,DateModificationEngagement,date,DateTime.Type,VRAI
ProjectData,Engagements,DateRévisionEngagement,date,DateTime.Type,VRAI
ProjectData,Engagements,DateSoumissionEngagement,date,DateTime.Type,VRAI
ProjectData,Engagements,IDEngagement,string,Text.Type,FAUX
ProjectData,Engagements,IdProjet,string,Text.Type,FAUX
ProjectData,Engagements,IdRessource,string,Text.Type,FAUX
ProjectData,Engagements,IdRessourceModification,string,Text.Type,FAUX
ProjectData,Engagements,InfosChronologiques,other,Table.Type,FAUX
ProjectData,Engagements,NbMaxUnitésProposées,decimal,Decimal.Type,VRAI
ProjectData,Engagements,NbMaxUnitésValidées,decimal,Decimal.Type,VRAI
ProjectData,Engagements,NomEngagement,string,Text.Type,VRAI
ProjectData,Engagements,NomProjet,string,Text.Type,VRAI
ProjectData,Engagements,NomRessource,string,Text.Type,VRAI
ProjectData,Engagements,NomRessourceModification,string,Text.Type,VRAI
ProjectData,Engagements,RévisionParIDRessource,string,Text.Type,VRAI
ProjectData,Engagements,RévisionParNomRessource,string,Text.Type,VRAI
ProjectData,Engagements,SoumisParIDRessource,string,Text.Type,VRAI
ProjectData,Engagements,SoumisParNomRessource,string,Text.Type,VRAI
ProjectData,Engagements,TravailProposé,decimal,Decimal.Type,VRAI
ProjectData,Engagements,TravailValidé,decimal,Decimal.Type,VRAI
ProjectData,Engagements,ÉtatEngagement,other,Byte.Type,FAUX
ProjectData,FeuillesDeTemps,Commentaire,string,Text.Type,VRAI
ProjectData,FeuillesDeTemps,DateDébut,date,DateTime.Type,FAUX
ProjectData,FeuillesDeTemps,DateFin,date,DateTime.Type,FAUX
ProjectData,FeuillesDeTemps,DateModification,date,DateTime.Type,FAUX
ProjectData,FeuillesDeTemps,Description,string,Text.Type,VRAI
ProjectData,FeuillesDeTemps,DescriptionÉtat,string,Text.Type,VRAI
ProjectData,FeuillesDeTemps,IdFeuilleDeTemps,string,Text.Type,FAUX
ProjectData,FeuillesDeTemps,IdPropriétaireFeuilleDeTemps,string,Text.Type,FAUX
ProjectData,FeuillesDeTemps,IdPériode,string,Text.Type,FAUX
ProjectData,FeuillesDeTemps,IdÉtatFeuilleDeTemps,other,Byte.Type,FAUX
ProjectData,FeuillesDeTemps,IdÉtatPériode,other,Byte.Type,FAUX
ProjectData,FeuillesDeTemps,Lignes,other,Table.Type,FAUX
ProjectData,FeuillesDeTemps,NomFeuilleTemps,string,Text.Type,VRAI
ProjectData,FeuillesDeTemps,NomPériode,string,Text.Type,VRAI
ProjectData,FeuillesDeTemps,PropriétaireFeuilleDeTemps,string,Text.Type,VRAI
ProjectData,FeuillesDeTemps,Périodes,other,Record.Type,VRAI
ProjectData,HeureDéfinie,AnnéePériodeFiscale,int,Int32.Type,VRAI
ProjectData,HeureDéfinie,DateModificationPériodeFiscale,date,DateTime.Type,VRAI
ProjectData,HeureDéfinie,DébutPériodeFiscale,date,DateTime.Type,VRAI
ProjectData,HeureDéfinie,HeureJourDeLaSemaine,other,Byte.Type,FAUX
ProjectData,HeureDéfinie,HeureJourDuMois,other,Byte.Type,FAUX
ProjectData,HeureDéfinie,HeureMoisDeLAnnée,other,Byte.Type,FAUX
ProjectData,HeureDéfinie,HeureParJour,date,DateTime.Type,FAUX
ProjectData,HeureDéfinie,HeureSemaineDeLAnnée,other,Byte.Type,FAUX
ProjectData,HeureDéfinie,IDPériodeFiscale,string,Text.Type,VRAI
ProjectData,HeureDéfinie,NomPériodeFiscale,string,Text.Type,VRAI
ProjectData,HeureDéfinie,TempsTrimestre,other,Byte.Type,FAUX
ProjectData,HeureDéfinie,TrimestreFiscal,int,Int32.Type,VRAI
ProjectData,JeuDonnéesChronologiqueRéférenceTâche,CoûtBudgétaireRéférenceTâche,decimal,Decimal.Type,FAUX
ProjectData,JeuDonnéesChronologiqueRéférenceTâche,CoûtFixeRéférenceTâche,decimal,Decimal.Type,FAUX
ProjectData,JeuDonnéesChronologiqueRéférenceTâche,CoûtRéférenceTâche,decimal,Decimal.Type,FAUX
ProjectData,JeuDonnéesChronologiqueRéférenceTâche,Heure,other,Record.Type,VRAI
ProjectData,JeuDonnéesChronologiqueRéférenceTâche,HeureParJour,date,DateTime.Type,FAUX
ProjectData,JeuDonnéesChronologiqueRéférenceTâche,IDPériodeFiscale,string,Text.Type,VRAI
ProjectData,JeuDonnéesChronologiqueRéférenceTâche,IdProjet,string,Text.Type,FAUX
ProjectData,JeuDonnéesChronologiqueRéférenceTâche,IdTâche,string,Text.Type,FAUX
ProjectData,JeuDonnéesChronologiqueRéférenceTâche,NomProjet,string,Text.Type,VRAI
ProjectData,JeuDonnéesChronologiqueRéférenceTâche,NomTâche,string,Text.Type,VRAI
ProjectData,JeuDonnéesChronologiqueRéférenceTâche,NuméroPlanningDeRéférence,int,Int32.Type,FAUX
ProjectData,JeuDonnéesChronologiqueRéférenceTâche,PlanningsDeRéférenceTâche,other,Table.Type,FAUX
ProjectData,JeuDonnéesChronologiqueRéférenceTâche,Projet,other,Record.Type,VRAI
ProjectData,JeuDonnéesChronologiqueRéférenceTâche,TaskBaselineModifiedDate,date,DateTime.Type,VRAI
ProjectData,JeuDonnéesChronologiqueRéférenceTâche,TravailBudgétaireRéférenceTâche,decimal,Decimal.Type,FAUX
ProjectData,JeuDonnéesChronologiqueRéférenceTâche,TravailRéférenceTâche,decimal,Decimal.Type,FAUX
ProjectData,JeuDonnéesChronologiqueRéférenceTâche,Tâche,other,Record.Type,VRAI
ProjectData,JeuDonnéesChronologiquesAffectation,Affectation,other,Record.Type,VRAI
ProjectData,JeuDonnéesChronologiquesAffectation,AffectationCoût,decimal,Decimal.Type,VRAI
ProjectData,JeuDonnéesChronologiquesAffectation,AffectationCoûtRestant,decimal,Decimal.Type,FAUX
ProjectData,JeuDonnéesChronologiquesAffectation,AffectationDateModification,date,DateTime.Type,VRAI
ProjectData,JeuDonnéesChronologiquesAffectation,AffectationRessourcePlanTravail,decimal,Decimal.Type,FAUX
ProjectData,JeuDonnéesChronologiquesAffectation,AffectationTravail,decimal,Decimal.Type,VRAI
ProjectData,JeuDonnéesChronologiquesAffectation,AffectationTravailRestant,decimal,Decimal.Type,FAUX
ProjectData,JeuDonnéesChronologiquesAffectation,AffectationTravailRéel,decimal,Decimal.Type,VRAI
ProjectData,JeuDonnéesChronologiquesAffectation,CoûtBudgétaireAffectation,decimal,Decimal.Type,FAUX
ProjectData,JeuDonnéesChronologiquesAffectation,CoûtHeuresSupplémentairesAffectation,decimal,Decimal.Type,VRAI
ProjectData,JeuDonnéesChronologiquesAffectation,CoûtHeuresSupplémentairesRestantes,decimal,Decimal.Type,FAUX
ProjectData,JeuDonnéesChronologiquesAffectation,CoûtHeuresSupplémentairesRéellesAffectation,decimal,Decimal.Type,VRAI
ProjectData,JeuDonnéesChronologiquesAffectation,CoûtNormalAffectation,decimal,Decimal.Type,FAUX
ProjectData,JeuDonnéesChronologiquesAffectation,CoûtNormalRestantAffectation,decimal,Decimal.Type,FAUX
ProjectData,JeuDonnéesChronologiquesAffectation,CoûtNormalRéelAffectation,decimal,Decimal.Type,FAUX
ProjectData,JeuDonnéesChronologiquesAffectation,CoûtRéelAffectation,decimal,Decimal.Type,VRAI
ProjectData,JeuDonnéesChronologiquesAffectation,Heure,other,Record.Type,VRAI
ProjectData,JeuDonnéesChronologiquesAffectation,HeureParJour,date,DateTime.Type,FAUX
ProjectData,JeuDonnéesChronologiquesAffectation,HeuresSupplémentairesAffectation,decimal,Decimal.Type,VRAI
ProjectData,JeuDonnéesChronologiquesAffectation,HeuresSupplémentairesRestantesAffectation,decimal,Decimal.Type,FAUX
ProjectData,JeuDonnéesChronologiquesAffectation,HeuresSupplémentairesRéellesAffectation,decimal,Decimal.Type,VRAI
ProjectData,JeuDonnéesChronologiquesAffectation,IDPériodeFiscale,string,Text.Type,VRAI
ProjectData,JeuDonnéesChronologiquesAffectation,IdAffectation,string,Text.Type,FAUX
ProjectData,JeuDonnéesChronologiquesAffectation,IdProjet,string,Text.Type,FAUX
ProjectData,JeuDonnéesChronologiquesAffectation,IdRessource,string,Text.Type,FAUX
ProjectData,JeuDonnéesChronologiquesAffectation,IdTâche,string,Text.Type,FAUX
ProjectData,JeuDonnéesChronologiquesAffectation,NomProjet,string,Text.Type,VRAI
ProjectData,JeuDonnéesChronologiquesAffectation,NomTâche,string,Text.Type,VRAI
ProjectData,JeuDonnéesChronologiquesAffectation,Projet,other,Record.Type,VRAI
ProjectData,JeuDonnéesChronologiquesAffectation,TravailBudgétaireAffectation,decimal,Decimal.Type,FAUX
ProjectData,JeuDonnéesChronologiquesAffectation,TravailCombinéAffectation,decimal,Decimal.Type,FAUX
ProjectData,JeuDonnéesChronologiquesAffectation,TravailMatériauAffectation,decimal,Decimal.Type,VRAI
ProjectData,JeuDonnéesChronologiquesAffectation,TravailMatériauBudgétaireAffectation,decimal,Decimal.Type,FAUX
